날짜,종목명,주문,매매가격(원),수량(주),사유,수익률
20170602,엔에스엔(A031860),매도,6970,345.0,목표가매도,11.878009630818621%
20170605,엔에스엔(A031860),매수,7010,321.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170605,CSA 코스믹(A083660),매도,5480,373,날짜지나 매도 : 20170601 ~ 20170605  종가청산:373,-5.190311418685121%
20170605,갑을메탈(A024840),매도,3278,759.0,목표가매도,12.068376068376068%
20170607,씨트리(A047920),매수,7180,316,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170607,고려제약(A014570),매수,8360,271.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20170607,마제스타(A035480),매도,2001,1071.0,날짜지나 매도 : 20170602 ~ 20170607 설정가격매도,-3.566265060240964%
20170607,엔에스엔(A031860),매도,7850,321.0,목표가매도,11.982881597717546%
20170608,에스디생명공학(A217480),매수,15000,152.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170608,고려제약(A014570),매도,8220,271,매도로직 매도 ,-1.674641148325359%
20170609,엠젠플러스(A032790),매수,11250,202.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170609,메디프론(A065650),매수,5447,418,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20170609,한미반도체(A042700),매수,8680,262,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20170609,씨트리(A047920),매도,7340,316,날짜지나 매도 : 20170607 ~ 20170609 설정가격매도,2.2284122562674096%
20170612,케이씨텍(A029460),매수,17749,131,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170612,엔에스엔(A031860),매수,8630,269.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170612,엔에스엔(A031860),매도,9660,269.0,당일목표가매도,11.935110081112398%
20170612,에스디생명공학(A217480),매도,14900,152,날짜지나 매도 : 20170608 ~ 20170612 설정가격매도,-0.6666666666666667%
20170613,텔콘(A200230),매수,7510,315,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20170613,엠젠플러스(A032790),매도,11850,202.0,날짜지나 매도 : 20170609 ~ 20170613 설정가격매도,5.333333333333334%
20170613,메디프론(A065650),매도,5690,418.0,날짜지나 매도 : 20170609 ~ 20170613 설정가격매도,4.461171286946943%
20170613,한미반도체(A042700),매도,8930,262,날짜지나 매도 : 20170609 ~ 20170613 설정가격매도,2.880184331797235%
20170613,케이씨텍(A029460),매도,19892,131.0,목표가매도,12.07391965744549%
20170614,투윈글로벌(A066410),매수,7993,302,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170615,텔콘(A200230),매도,7800,315.0,날짜지나 매도 : 20170613 ~ 20170615 설정가격매도,3.861517976031957%
20170615,투윈글로벌(A066410),매도,7733,302,매도로직 매도 ,-3.252846240460403%
20170616,감마누(A192410),매수,5364,446.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170616,미원홀딩스(A107590),매수,98750,24.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20170619,감마누(A192410),매도,6002,446.0,목표가매도,11.894108873974647%
20170620,신라젠(A215600),매수,25950,93,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170620,신라젠(A215600),매도,23400,93,당일손절가매도,-9.826589595375722%
20170620,현대아이비티(A048410),매수,7160,337.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170620,오르비텍(A046120),매수,4925,490.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20170620,웅진에너지(A103130),매수,6820,354,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20170620,미원홀딩스(A107590),매도,96600,24,날짜지나 매도 : 20170616 ~ 20170620 설정가격매도,-2.1772151898734178%
20170621,한신기계(A011700),매수,4690,513,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170621,한신기계(A011700),매도,4225,513,당일손절가매도,-9.914712153518124%
20170621,에코바이오(A038870),매수,11650,207,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170621,현대아이비티(A048410),매도,8017,337.0,목표가매도,11.96927374301676%
20170622,삼화콘덴서(A001820),매수,19400,123.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170622,오르비텍(A046120),매도,4890,490,날짜지나 매도 : 20170620 ~ 20170622 설정가격매도,-0.7106598984771574%
20170622,웅진에너지(A103130),매도,7050,354,날짜지나 매도 : 20170620 ~ 20170622 설정가격매도,3.3724340175953076%
20170623,에코바이오(A038870),매도,11750,207.0,날짜지나 매도 : 20170621 ~ 20170623 설정가격매도,0.8583690987124464%
20170626,삼화콘덴서(A001820),매도,20150,123,날짜지나 매도 : 20170622 ~ 20170626 설정가격매도,3.865979381443299%
20170627,타이거일렉(A219130),매수,8250,292,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170628,알엔투테크놀로지(A148250),매수,10450,230,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170628,STX엔진(A077970),매수,18750,128,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170629,감마누(A192410),매수,6790,357,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170629,감마누(A192410),매도,7597,357,당일목표가매도,11.885125184094255%
20170629,타이거일렉(A219130),매도,8320,292,날짜지나 매도 : 20170627 ~ 20170629 설정가격매도,0.8484848484848486%
20170629,알엔투테크놀로지(A148250),매도,11700,230.0,목표가매도,11.961722488038278%
20170630,타이거일렉(A219130),매수,9050,277,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170630,STX엔진(A077970),매도,19900,128,날짜지나 매도 : 20170628 ~ 20170630 설정가격매도,6.133333333333333%
20170704,중앙오션(A054180),매수,2515,1004,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170704,타이거일렉(A219130),매도,9330,277,날짜지나 매도 : 20170630 ~ 20170704 설정가격매도,3.0939226519337018%
20170705,중앙오션(A054180),매도,2803,1004.0,목표가매도,11.451292246520875%
20170706,나노신소재(A121600),매수,17600,145.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170710,나노신소재(A121600),매도,18150,145,날짜지나 매도 : 20170706 ~ 20170710 설정가격매도,3.125%
20170712,타이거일렉(A219130),매수,8750,293,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170712,코스모화학(A005420),매수,12500,205,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170712,코스모화학(A005420),매도,11301,205,당일손절가매도,-9.592%
20170713,타이거일렉(A219130),매도,9800,293.0,목표가매도,12.0%
20170714,일진다이아(A081000),매수,11500,218,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170717,엠젠플러스(A032790),매수,9890,257,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170717,일진다이아(A081000),매도,10700,218,매도로직 매도 ,-6.956521739130435%
20170718,에코프로(A086520),매수,26650,95,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170718,엘앤에프(A066970),매수,26000,98,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170718,일진머티리얼즈(A020150),매수,39595,64,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20170719,행남생활건강(A008800),매수,10842,231,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170719,코스모신소재(A005070),매수,8610,290,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170719,엠젠플러스(A032790),매도,9350,257,날짜지나 매도 : 20170717 ~ 20170719 설정가격매도,-5.460060667340748%
20170719,엘앤에프(A066970),매도,25200,98,매도로직 매도 ,-3.076923076923077%
20170720,아이리버(A060570),매수,7820,329.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170720,에코프로(A086520),매도,28600,95,날짜지나 매도 : 20170718 ~ 20170720 설정가격매도,7.317073170731707%
20170720,일진머티리얼즈(A020150),매도,38627,64,날짜지나 매도 : 20170718 ~ 20170720 설정가격매도,-2.4447531253946204%
20170720,행남생활건강(A008800),매도,12101,231.0,목표가매도,11.612248662608375%
20170721,코스모신소재(A005070),매도,9131,290,날짜지나 매도 : 20170719 ~ 20170721 설정가격매도,6.0511033681765385%
20170724,아이리버(A060570),매도,7450,329,날짜지나 매도 : 20170720 ~ 20170724  종가청산:329,-4.731457800511509%
20170725,코스모신소재(A005070),매수,10693,240,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170725,코스모신소재(A005070),매도,11974,240,당일목표가매도,11.979799869073226%
20170726,큐캐피탈(A016600),매수,1205,1742,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170726,SDN(A099220),매수,1890,1383,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170727,큐캐피탈(A016600),매도,1087,1742.0,손절가매도,-9.792531120331951%
20170728,파루(A043200),매수,5570,460,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170728,SDN(A099220),매도,1825,1383,날짜지나 매도 : 20170726 ~ 20170728 설정가격매도,-3.439153439153439%
20170731,파루(A043200),매도,6230,460.0,목표가매도,11.8491921005386%
20170801,파루(A043200),매수,6310,413,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170802,서울식품(A004410),매수,292,8884,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170802,케이프(A064820),매수,3860,680.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170802,파루(A043200),매도,5680,413.0,손절가매도,-9.984152139461171%
20170803,토박스코리아(A215480),매수,3540,706,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170803,서울식품(A004410),매도,262,8884.0,손절가매도,-10.273972602739725%
20170803,케이프(A064820),매도,3475,680.0,손절가매도,-9.974093264248705%
20170804,내츄럴엔도텍(A168330),매수,29850,80,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170804,파루(A043200),매수,5840,422,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170804,파루(A043200),매도,5260,422,당일손절가매도,-9.931506849315069%
20170804,토박스코리아(A215480),매도,3175,706.0,손절가매도,-10.310734463276836%
20170807,코나아이(A052400),매수,13150,185,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170807,드림시큐리티(A203650),매수,3380,708,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170807,내츄럴엔도텍(A168330),매도,34300,80.0,목표가매도,14.90787269681742%
20170808,네이처셀(A007390),매수,6900,357,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170808,감마누(A192410),매수,7202,342,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170809,SM C&C(A048550),매수,3575,685,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170809,코나아이(A052400),매도,12800,185,날짜지나 매도 : 20170807 ~ 20170809 설정가격매도,-2.6615969581749046%
20170809,드림시큐리티(A203650),매도,3585,708,날짜지나 매도 : 20170807 ~ 20170809 설정가격매도,6.06508875739645%
20170809,감마누(A192410),매도,6490,342.0,손절가매도,-9.886142738128298%
20170810,빅텍(A065450),매수,4650,525,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170810,네이처셀(A007390),매도,7300,357,날짜지나 매도 : 20170808 ~ 20170810 설정가격매도,5.797101449275362%
20170811,드림시큐리티(A203650),매수,3850,635,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170811,SM C&C(A048550),매도,3460,685,날짜지나 매도 : 20170809 ~ 20170811 설정가격매도,-3.2167832167832167%
20170811,빅텍(A065450),매도,5200,525.0,목표가매도,11.827956989247312%
20170814,드림시큐리티(A203650),매도,4315,635.0,목표가매도,12.077922077922079%
20170817,내츄럴엔도텍(A168330),매수,30250,83,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170821,현대시멘트(A006390),매수,27350,92,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170821,리켐(A131100),매수,26353,96,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170821,내츄럴엔도텍(A168330),매도,32300,83,날짜지나 매도 : 20170817 ~ 20170821 설정가격매도,6.776859504132231%
20170822,덕양산업(A024900),매수,1920,1316.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170822,한일단조(A024740),매수,3239,778,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170823,현대시멘트(A006390),매도,25500,92.0,날짜지나 매도 : 20170821 ~ 20170823 설정가격매도,-6.764168190127971%
20170823,리켐(A131100),매도,25732,96,날짜지나 매도 : 20170821 ~ 20170823 설정가격매도,-2.356467954312602%
20170824,덕양산업(A024900),매도,1995,1316.0,날짜지나 매도 : 20170822 ~ 20170824 설정가격매도,3.90625%
20170824,한일단조(A024740),매도,3061,778,날짜지나 매도 : 20170822 ~ 20170824  종가청산:778,-5.495523309663477%
20170829,토박스코리아(A215480),매수,3060,816,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170830,양지사(A030960),매수,10950,227,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170831,토박스코리아(A215480),매도,3115,816,날짜지나 매도 : 20170829 ~ 20170831 설정가격매도,1.7973856209150325%
20170901,양지사(A030960),매도,10600,227,날짜지나 매도 : 20170830 ~ 20170901 설정가격매도,-3.1963470319634704%
20170904,감마누(A192410),매수,9900,249,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170904,감마누(A192410),매도,11050,249,당일목표가매도,11.616161616161616%
20170904,대동스틸(A048470),매수,6960,353,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20170905,비덴트(A121800),매수,10453,240,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170905,비덴트(A121800),매도,9408,240,당일손절가매도,-9.997130010523295%
20170905,빅텍(A065450),매수,4775,529,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170906,대동스틸(A048470),매도,6800,353,날짜지나 매도 : 20170904 ~ 20170906 설정가격매도,-2.2988505747126435%
20170907,리켐(A131100),매수,28902,85.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20170907,빅텍(A065450),매도,4650,529,날짜지나 매도 : 20170905 ~ 20170907 설정가격매도,-2.6178010471204187%
20170908,홈센타홀딩스(A060560),매수,3108,789.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170908,홈센타홀딩스(A060560),매도,3481,789.0,당일목표가매도,12.001287001287002%
20170908,에이디테크놀로지(A200710),매수,9840,250,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170908,리켐(A131100),매도,32382,85.0,목표가매도,12.040689225659124%
20170911,에이디테크놀로지(A200710),매도,10976,250.0,목표가매도,11.544715447154472%
20170912,에이디테크놀로지(A200710),매수,10750,241.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20170912,에이디테크놀로지(A200710),매도,12000,241.0,당일목표가매도,11.627906976744185%
20170913,코오롱머티리얼(A144620),매수,2995,290.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20170913,일진다이아(A081000),매수,23450,112,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20170913,대우부품(A009320),매수,2000,1315,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
